symbole;date;ouverture;haut;bas;cloture;volume
ONTBF.bf;08/07/2024;2800;2850;2800;2850;12285
ONTBF.bf;08/07/2025;2660;2660;2650;2650;3109
ONTBF.bf;08/08/2024;2490;2500;2490;2500;13059
ONTBF.bf;08/10/2024;2455;2455;2430;2430;1050
ONTBF.bf;08/11/2024;2325;2390;2325;2390;10066
ONTBF.bf;09/04/2025;2550;2550;2535;2535;3920
ONTBF.bf;09/05/2025;2410;2410;2410;2410;7103
ONTBF.bf;09/07/2024;2805;2875;2805;2875;1451
ONTBF.bf;09/07/2025;2700;2700;2650;2650;1189
ONTBF.bf;09/08/2024;2500;2650;2500;2650;6120
ONTBF.bf;09/09/2024;2695;2695;2690;2690;7385
ONTBF.bf;09/10/2024;2410;2410;2400;2400;11831
ONTBF.bf;09/12/2024;2300;2300;2300;2300;829
ONTBF.bf;10/02/2025;2365;2380;2365;2380;1082
ONTBF.bf;10/03/2025;2625;2670;2625;2670;2126
ONTBF.bf;10/04/2025;2530;2600;2530;2600;6033
ONTBF.bf;10/06/2025;2580;2580;2580;2580;11253
ONTBF.bf;10/07/2024;2875;2875;2875;2875;3217
ONTBF.bf;10/07/2025;2650;2650;2650;2650;563
ONTBF.bf;10/09/2024;2690;2690;2655;2655;16335
ONTBF.bf;10/10/2024;2400;2400;2390;2390;1325
ONTBF.bf;10/12/2024;2300;2300;2250;2250;4694
ONTBF.bf;11/02/2025;2385;2385;2370;2370;2135
ONTBF.bf;11/03/2025;2550;2670;2550;2670;12693
ONTBF.bf;11/04/2025;2560;2780;2560;2780;2239
ONTBF.bf;11/06/2025;2575;2585;2575;2585;16110
ONTBF.bf;11/07/2024;2880;2880;2880;2880;19685
ONTBF.bf;11/07/2025;2650;2690;2650;2690;1593
ONTBF.bf;11/09/2024;2685;2685;2655;2655;4947
ONTBF.bf;11/10/2024;2370;2400;2370;2400;3481
ONTBF.bf;11/11/2024;2390;2390;2350;2350;2216
ONTBF.bf;11/12/2024;2245;2245;2245;2245;1288
ONTBF.bf;12/02/2025;2380;2380;2370;2370;926
ONTBF.bf;12/03/2025;2690;2690;2690;2690;2853
ONTBF.bf;12/05/2025;2410;2410;2400;2400;821
ONTBF.bf;12/06/2025;2600;2690;2600;2690;3203
ONTBF.bf;12/07/2024;2925;2925;2850;2850;1274
ONTBF.bf;12/08/2024;2650;2650;2600;2600;28948
ONTBF.bf;12/09/2024;2460;2460;2460;2460;10009
ONTBF.bf;12/11/2024;2355;2355;2350;2350;3803
ONTBF.bf;12/12/2024;2245;2245;2245;2245;1422
ONTBF.bf;13/02/2025;2380;2445;2380;2445;11225
ONTBF.bf;13/03/2025;2700;2820;2700;2820;15172
ONTBF.bf;13/05/2025;2405;2405;2405;2405;4574
ONTBF.bf;13/06/2025;2695;2695;2650;2650;3032
ONTBF.bf;13/08/2024;2650;2650;2600;2600;11655
ONTBF.bf;13/09/2024;2305;2400;2305;2400;27191
ONTBF.bf;13/11/2024;2350;2370;2350;2370;3443
ONTBF.bf;13/12/2024;2225;2300;2225;2300;2487
ONTBF.bf;14/02/2025;2440;2495;2440;2495;17363
ONTBF.bf;14/03/2025;2820;2820;2800;2800;49795
ONTBF.bf;14/04/2025;2760;2760;2650;2650;1175
ONTBF.bf;14/05/2025;2405;2405;2400;2400;8620
ONTBF.bf;14/07/2025;2650;2685;2650;2685;2957
ONTBF.bf;14/08/2024;2600;2600;2600;2600;4016
ONTBF.bf;14/10/2024;2395;2395;2395;2395;1402
ONTBF.bf;14/11/2024;2365;2370;2365;2370;2134
ONTBF.bf;15/04/2025;2640;2735;2640;2735;1422
