symbole;date;ouverture;haut;bas;cloture;volume
BICC.ci;05/06/2025;16900;16900;16895;16895;211
BICC.ci;05/07/2024;9250;9250;9200;9200;1084
BICC.ci;05/08/2024;9750;9800;9750;9800;415
BICC.ci;05/09/2024;10100;10100;10100;10100;239
BICC.ci;05/11/2024;11050;11600;11050;11600;183
BICC.ci;05/12/2024;13500;13500;13500;13500;198
BICC.ci;06/02/2025;16000;16000;16000;16000;476
BICC.ci;06/03/2025;15000;15995;15000;15995;709
BICC.ci;06/05/2025;15400;15400;15400;15400;51
BICC.ci;06/08/2024;9800;9800;9800;9800;6
BICC.ci;06/09/2024;10040;10750;10040;10750;74
BICC.ci;06/11/2024;11600;11600;11495;11495;41
BICC.ci;06/12/2024;13500;13500;13500;13500;1520
BICC.ci;07/02/2025;16000;16000;16000;16000;3
BICC.ci;07/03/2025;15995;15995;15990;15990;621
BICC.ci;07/04/2025;15700;15700;15700;15700;113
BICC.ci;07/05/2025;15400;15900;15400;15900;20
BICC.ci;07/07/2025;16265;16500;16265;16500;110
BICC.ci;07/08/2024;9800;9800;9800;9800;6
BICC.ci;07/10/2024;11100;11100;11100;11100;16
BICC.ci;07/11/2024;11495;11650;11495;11650;1166
BICC.ci;08/04/2025;15690;15800;15690;15800;296
BICC.ci;08/05/2025;15895;15895;15850;15850;541
BICC.ci;08/07/2024;9185;9200;9185;9200;166
BICC.ci;08/07/2025;16500;16500;16500;16500;24
BICC.ci;08/08/2024;9800;9800;9800;9800;122
BICC.ci;08/10/2024;11000;11100;11000;11100;120
BICC.ci;08/11/2024;11650;12000;11650;12000;1886
BICC.ci;09/04/2025;15800;15900;15800;15900;64
BICC.ci;09/05/2025;15890;15945;15890;15945;122
BICC.ci;09/07/2024;9185;9200;9185;9200;197
BICC.ci;09/07/2025;16500;16700;16500;16700;710
BICC.ci;09/08/2024;9800;9800;9800;9800;2587
BICC.ci;09/09/2024;10750;10750;10750;10750;14
BICC.ci;09/10/2024;11100;11100;11100;11100;2833
BICC.ci;09/12/2024;13550;13550;13500;13500;65
BICC.ci;10/02/2025;15990;16000;15990;16000;77
BICC.ci;10/03/2025;15990;15995;15990;15995;70
BICC.ci;10/04/2025;15850;15900;15850;15900;24
BICC.ci;10/06/2025;16000;17000;16000;17000;528
