symbole;date;ouverture;haut;bas;cloture;volume
UNXC.ci;11/03/2025;405;415;405;415;10006
UNXC.ci;11/04/2025;400;400;385;385;7205
UNXC.ci;11/06/2025;545;550;545;550;3211
UNXC.ci;11/07/2024;420;420;420;420;5819
UNXC.ci;11/07/2025;580;580;550;550;1315
UNXC.ci;11/09/2024;425;425;425;425;12200
UNXC.ci;11/10/2024;500;505;500;505;5187
UNXC.ci;11/11/2024;405;405;405;405;464
UNXC.ci;11/12/2024;410;410;405;405;124
UNXC.ci;12/02/2025;400;400;400;400;2368
UNXC.ci;12/03/2025;410;410;410;410;32376
UNXC.ci;12/05/2025;660;660;660;660;12160
UNXC.ci;12/06/2025;555;555;510;510;11193
UNXC.ci;12/07/2024;420;420;420;420;728
UNXC.ci;12/08/2024;405;435;405;435;550
UNXC.ci;12/09/2024;425;425;425;425;266
UNXC.ci;12/11/2024;400;400;400;400;2090
UNXC.ci;12/12/2024;405;405;400;400;784
UNXC.ci;13/02/2025;395;400;395;400;1951
UNXC.ci;13/03/2025;410;415;410;415;5100
UNXC.ci;13/05/2025;660;705;660;705;26213
UNXC.ci;13/06/2025;545;545;530;530;4603
UNXC.ci;13/08/2024;435;435;435;435;1986
UNXC.ci;13/09/2024;425;425;405;405;9953
